EXPEDIENTE;TIPO;REGIÓN;PROVINCIA;CIUDAD;TAMAÑO;SECTOR;EMPLEADOS;ACTIVO;PATRIMONIO;VENTAS;UTILIDAD;SECTOR_PROD
145478;ANÓNIMA;SIERRA;PICHINCHA;QUITO;MICROEMPRESA;SOCIETARIO;4;124110,23;68404,06;97629,21;7898,25;COMERCIO
179690;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;3;169935,9;165531,85;211427,51;7891,07;COMERCIO
173151;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;6;120012,56;50640,02;272447,11;7890,22;COMERCIO
140005;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;3;492168,73;72859,18;2371961,8;7889,86;COMERCIO
37531;RESPONSABILIDAD LIMITADA;SIERRA;TUNGURAHUA;AMBATO;PEQUEÑA;SOCIETARIO;6;33130,19;17148,04;142253,69;7872,55;COMERCIO
715074;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;32648,48;8866,73;129389,81;7866,73;COMERCIO
169196;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;12;12259,47;9059,47;215353,98;7859,47;COMERCIO
127371;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;9;127586,84;107431,83;108433,47;7857,87;COMERCIO
123089;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;84561,4;78255,72;87716,35;7857,55;COMERCIO
146051;RESPONSABILIDAD LIMITADA;SIERRA;CHIMBORAZO;RIOBAMBA;PEQUEÑA;SOCIETARIO;34;2522272,93;-3527,37;768351,12;7851,56;COMERCIO
146066;RESPONSABILIDAD LIMITADA;COSTA;ESMERALDAS;ESMERALDAS;MEDIANA;SOCIETARIO;19;771368,98;83784,35;1249162,1;7850,94;COMERCIO
306393;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;85142,75;13728,2;284495,51;7850,53;COMERCIO
173955;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;1;72229,61;29281,25;373061,41;7843,11;COMERCIO
179001;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;13;37024,35;20925,44;324412,66;7842,55;COMERCIO
33462;RESPONSABILIDAD LIMITADA;SIERRA;AZUAY;CUENCA;PEQUEÑA;SOCIETARIO;10;382416,07;75914,19;672346,83;7835,09;COMERCIO
700633;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;10;464303,99;37005,23;1286774,57;7820,64;COMERCIO
716759;ANÓNIMA;SIERRA;AZUAY;CUENCA;PEQUEÑA;SOCIETARIO;5;216395,26;9016,25;384542,4;7816,25;COMERCIO
307378;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;3;287237,14;54386,49;461305,11;7815,55;COMERCIO
182624;ANÓNIMA;COSTA;MANABI;PORTOVIEJO;MEDIANA;SOCIETARIO;12;53553,17;29441,16;1327482,7;7799,65;COMERCIO
112691;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MEDIANA;SOCIETARIO;7;318400,63;77006,15;1797330,05;7771,32;COMERCIO
108066;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;139346,37;65273,55;91247,94;7768,91;COMERCIO
305647;ANÓNIMA;COSTA;EL ORO;MACHALA;MEDIANA;SOCIETARIO;7;350894,19;9644,83;2004547,13;7762,84;COMERCIO
167669;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;7541,22;2563,77;49303,57;7758,11;COMERCIO
169891;ANÓNIMA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;40;124499,79;22448,26;800552,55;7755,67;COMERCIO
158704;RESPONSABILIDAD LIMITADA;SIERRA;PICHINCHA;SANGOLQUÍ;PEQUEÑA;SOCIETARIO;7;805978,7;40209,61;915248,41;7753,19;COMERCIO
163224;ANÓNIMA;SIERRA;PICHINCHA;QUITO;PEQUEÑA;SOCIETARIO;7;130303,16;26660,91;168623,83;7751,43;COMERCIO
710796;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;11801,6;7412,2;229173,74;7748,03;COMERCIO
718643;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;20759,4;8544,51;26975,6;7744,51;COMERCIO
25260;ANÓNIMA;COSTA;GUAYAS;GUAYAQUIL;PEQUEÑA;SOCIETARIO;5;165422,59;131914,14;323631,79;7727,13;COMERCIO
